key,source,target
/DLC_Data_ChowdaInventoryTable_RWPrizeComic06,Comic Page 6,
/DLC_Data_ChowdaInventoryTable_RWPrizeComic07,Comic Page 7,
/DLC_Data_ChowdaInventoryTable_RWPrizeComic08,Comic Page 8,
/DLC_Blueprints_UI_RestoreDefaultsPU_ConfirmRestoreDefaults,Confirm Restore Defaults,
/DLC_Minigame_SecurityNode_Overlay_Text1,Connect the matching holograms. Be careful not to cross lines!,
/DLC_UIDLC_ChowdaMenu_ContinueProfileButton_DisplayText,Continue,
/DLC_UI_ChowdaMenu_ContinueGameButton,Continue,
/DLC_UI_WIHelpiPanel_Continue,Continue,
/DLC_UIDLC_ChowdaMenu_ContinueProfileChapter,Continue (Profile {ProfileNum} - Chapter {ChapterNum}),
/DLC_UI_NewGameWarning_Continue,Continue?,
/DLC_Blueprints_UI_RestoreDefaultsPU_ContinueWarningText,Continuing will restore all control defaults,
/Loc_UI_KeyBindingConfirmation_Text,Continuing will unbind this key from the [Action] Action,
/DLC_Blueprints_UI_RestoreDefaultsPU_GraphContinueUnbindKeyAction,Continuing will unbind this key from the {action} Action,
/DLC_UI_KeyBindingConfirmation_GraphText1,Continuing will unbind this key from the {action} Action,
/DLC_Blueprints_OptionsControlsUI_CrouchToggleName,Crouch Toggle,
/DLC_Data_ChowdaInventoryTable_ARTragedyMaskDescription,Cry.,
/DLC_Blueprints_WISecurityNodeChildActivatable_Deactivated,DEACTIVATED,
/DLC_BlueprintsUI_OptionsUI_DisplayTitleText,DISPLAY,
/DLC_Blueprints_OptionsUI_DLCOptionsButton,DLC Options,
/DLC_UI_Options_DLCOptions,DLC Options,
/DLC_Data_ChowdaInventoryTable_ARGlamBonniePlushDescription,"Dad wouldn't tell me why they replaced Bonnie.",
/DLC_Blueprints_Objects_Collectibles_CautionBot_GraphDeactivateText,Deactivate,
/DLC_Blueprints_SecurityNodeParent_SecurityNodeDeactivated,Deactivate Child Nodes First,
/DLC_UIDLC_WIHelpyMessage_DeactivateChildNodes,Deactivate the child nodes to access this security network.,
/DLC_HelpyMessage_PlaySequenceTrigger_GatorGolfDoor2,Deactivate those nasty nodes and the door should open right up!,
/DLC_UI_MaintenanceTool_Deactivated,Deactivated:,
/DLC_Blueprints_OptionsUI_DLSSLevelShortDescription,Deep Learning Super Sampling can make game look like it is running at a high resolution even when it’s not.,
/DLC_Bluprints_TitleComboBox_Default,Default,
/DLC_BlueprintsUI_OptionsControlsUI_HapticSensSBLongDesc,Default: 100%,
/DLC_BlueprintsUI_OptionsControlsUI_GamepadVerticalSBLongDesc,Default: 12%,
/DLC_BlueprintsUI_OptionsControlsUI_GamepadHorizontalSBLongDesc,Default: 25%,
/DLC_UI_ChowdaMenu_DebugNewGameButton1,Delete Profile,
/DLC_UI_DeleteProfilePU_Title,Delete Profile,
/DLC_UI_DeleteProfilePU_DeleteFormatText,Delete Profile {ProfileIndex},
/DLC_Data_ChowdaInventoryTable_ARGoldenPlushBabyDescription,Discontinued.,
/DLC_BlueprintsUI_OptionsControlsUI_CamDistractRemappingDLCText,Distract (Ruin),
/DLC_PlaySequenceTrigger_GatorGolfCamRoom1,"Do not despair. This is no dead end. Sometimes, all you need is a new perspective. Check that camera station. ",
/DLC_UI_SecurityCamStation_CameraNotAvailable,"Due to technical difficulties, that camera is no longer available.",
/DLC_BP_UI_KeyBindingCFF_ESC,ESC,
/DLC_BP_UI_KeyBindingCassie_ESC,ESC,
/DLC_UI_KeyBindingIcon_ESC,ESC,
/F2E48E79433977BBAC9988A2DDD4C923,ESC,
/DLC_BP_CFF_GameOver_ExitText,EXIT ARCADE GAME,
/DLC_BP_CFF_PauseScreen_Exit,EXIT ARCADE GAME,
/C21C94D14F3B1F741E9FAB8E5E87DB26,Eagle,
/DLC_Objects_VannyMask_EquipMessage,Equip Security Mask,
/6EEA06C64777A43E97E135B1482A4511,Escape,
/DLC_BP_UI_KeyBindingCFF_EscapeFormat,Escape,
/DLC_BP_UI_KeyBindingCassie_EscapeFormat,Escape,
/DLC_UI_KeyBindingIcon_Escape,Escape,
/DLC_Blueprints_Conduit_Exit,Exit,
/DLC_UI_CamStationExitButton_TextExit,Exit,
/279B545144D1EB5A8EF3A9969A816745,Exiting Hacking Game Took {time} Seconds and completed at time {Time},
/DLC_Data_ChowdaInventoryTable_ARSunMaskDescription,FUN FUN FUN!,
/DLC_Inventory_MaintenanceTool_Name,Faz-Wrench,
/DLC_HelpyMessage_DLCRabbit_1,Fazbear entertainment is not responsible for potential AR traumas or lingering effects of antivirus programs on carbon-based work components.,
/DLC_UIDLC_LoadChapterPopUp_GraphFearNotText,"Fear not, no progress or collectibles will be lost.",
/DLC_UIDLC_LoadChapterPopUp_Line2MsgText,"Fear not, no progress or collectibles will be lost.",
/DLC_Data_ChowdaInventoryTable_ARBonniePinataDescription,Filled with Carrotdrop candy.,
/DLC_Data_ChowdaInventoryTable_ARMoonPinataDescription,Filled with Moondrop candies.,
/DLC_Data_ChowdaInventoryTable_ARSunPinataDescription,Filled with Sunnydrop candy.,
/DLC_BP_UI_ItemCollection_MainObjective,Find Gregory,
/DLC_BlueprintsUI_Pause_MainObjectiveText,Find Gregory,
/DLC_UI_ChowdaMenu_NewChowda,Find Gregory,
/Loc_Mission_GetOut_Task_01_Title,Find the Lobby,
/DLC_Blueprint_GlitchInteractable_Instruction,Fix Glitch,
/DLC_UI_Options_Flashlight,Flashlight,
/DLC_BlueprintsUI_OptionsControlsUI_FlashlightRemappingDLCText,Flashlight (Ruin),
/BD86A9834DECF13A44194F9D689CBE3E,Force Jumpscare Called at {Time} On {TargetActor},
/DLC_Data_ChowdaInventoryTable_ARGoldenSunDescription,Funny. It looks just like the other one.,
/DLC_BlueprintsUI_OptionsControlsUI_SprintText,GENERAL,
/DLC_Blueprints_UI_OptionsUI_GeneralTitleText,GENERAL,
/Loc_CFF_UI_HUD_Go,GO!,
/DLC_BlueprintsUI_OptionsUI_GraphicsTitleText,GRAPHICS,
/DLC_TwinStickBP_Blueprints_WCFFUI_GraphGameWonText,Game Won!!!,
/DLC_BlueprintsUI_OptionsControlsUI_GamepadSprintVariableName,Gamepad Sprint Toggle,
/3A5B523043F07AAC97BAFCB7DE953870,Gate ripped open by Tangle,
/DLC_HelpyMessage_PlaySequenceTrigger_BowlingBackRoom_1,Good job. That vent connects directly to Fazer Blast.,
/DLC_UIDLC_ChowdaMenu_FindGregoryMenuDescText,Gregory is lost! Help Find him!,
/DLC_Data_ChowdaInventoryTable_ARGoldenFoxyDescription,Guess he replaced more than his teeth.,
/DLC_UI_SecurityNodeParent_HelpyMsg3,Have a Faz-eriffic day!,
/DLC_BP_Cassie_HelpyMessage_01,Hello real world!,
/DLC_BP_UI_PlaySequenceTriigger_GGSec4VRMaskOff_01,Hello real world!,
/DLC_Blueprints_OptionsUI_HelpiBlurbTime,Helpi Blurb Time,
/DLC_Maps__ConduitTestMap_HelpyText,"Hi, I'm Helpy",
/DLC_UI_SecurityMaskHUD_HelpyMsg1,"Hi, I'm Helpy!",
/DLC_UI_WIHelpyMessage_HelpyMessage,"Hi, I'm Helpy! Are you in trouble?",
/DLC_BlueprintsUI_OptionsUI_HelpiBlurbTimeShortDescription,"How long Helpi's blurbs stay on screen. Ruin Only",
/DLC_Data_ChowdaInventoryTable_ARMoonPlushDescription,I never slept better than I did in the daycare.,
/DLC_HelpyMessage_PlaySequenceTrigger_CatwalksSection2_1,I took care of it. This area is safe now…,
/DLC_Data_ChowdaInventoryTable_ARSunPlushDescription,I used to have so much fun in the daycare.,
/DLC_HelpyMessage_PlaySequenceTrigger_GatorGolfSection8_2,"If that doesn’t work, it is best to exit AR Mode and contact our 24 hour support line.",
/DLC_HelpyMessage_PlaySequenceTrigger_DualWorld_RoxyRaceway_2,"If you want to save your friend, you have to shut down the remaining security nodes in Bonnie Bowl and Fazer Blast.",
/DLC_UI_SecurityCamStation_Inaccessable,Inaccessible!,
/DLC_Blueprints_OptionsUI_InstructionCards,Instruction Cards,
/DLC_BlueprintsUI_OptionsControlsUI_InteractRemappingText,Interact/Exit Freddy,
/DLC_UI_CamStationDistractButton_DistractText,Intercom,
/DLC_BlueprintsUI_OptionsControlsUI_InventoryRemappingText,Inventory (Ruin),
/DLC_BlueprintsUI_OptionsControlsUI_InvertYAxisVariableName,Invert Y Axis,
/DLC_Data_ChowdaInventoryTable_ARGlamChicaPlushDescription,"It doesn't quite look real.",
/DLC_BlueprintsAI_Rabbit_TechsLeaveAR,It is recommended that technicians complete their current tasks and leave AR mode immediately.,
/DLC_HelpyMessage_PlaySequenceTrigger_Daycare_EndoMouthFloor_1,"It's all in your head. Take off the mask and take a look.",
/DLC_Data_ChowdaInventoryTable_ARNightmarePlushDescription,"It's from that old headset game.",
/DLC_Data_ChowdaInventoryTable_ARGlamMontyPlushDescription,"It's hard to look at.",
/DLC_BP_Cassie_HelpyMessage_03,"Just another Faz-mazing benefit of being a Class V technician. Of course, you will have to put your mask back on to get any REAL work done.",
/DLC_BP_UI_PlaySequenceTriigger_GGSec4VRMaskOff_03,"Just another Faz-mazing benefit of being a Class V technician. Of course, you will have to put your mask back on to get any REAL work done.",
/DLC_BlueprintsUI_OptionsControlsUI_ControllerTitleText1,KEY BINDINGS,
/DLC_BlueprintsUI_OptionsControlsUI_KeyboardSensSliderText,Keyboard Look Sensitivity,
/DLC_BlueprintsUI_OptionsControlsUI_KeyboardSprintVariableName,Keyboard Sprint Toggle,
/DLC_Data_ChowdaInventoryTable_ARFoxyLunchboxDescription,Kids used to put their lunches in these.,
/DLC_Data_ChowdaInventoryTable_ARComedyMaskDescription,Laugh.,
/DEFFFEE64EA0EBCE06B266979B966D00,Left Ctrl,
/DLC_UI_ConduitWI_Level,Level: ,
/DLC_UIDLC_LoadChapterPU_LoadChapter,Load Chapter,
/DLC_UIDLC_LoadChapterPU_LoadFormatText,Load Chapter {Chapter},
/DLC_UIDLC_ChapterSelectionButton_LockedText,Locked,
/DLC_BlueprintsUI_OptionsControlsUI_LookDownAccMappingText,Look Down,
/DLC_BlueprintsUI_OptionsControlsUI_LookLeftAccMappingText,Look Left,
/DLC_BlueprintsUI_OptionsControlsUI_LookRighttAccMappingText,Look Right,
/DLC_BlueprintsUI_OptionsControlsUI_LookUpAccMappingText,Look Up,
/DLC_HelpyMessage_PlaySequenceTrigger_Cupcake_Sec1_1,Looks like the entity has bypassed my signal jammer and activated one of its own. ,
/DLC_Sets_VentSign_Body,Low clearance,
/DLC_BP_Cassie_HelpyMessage_02,"Lucky for you, the transponder implant allows me to communicate wirelessly even when your mask is removed.",
/DLC_BP_UI_PlaySequenceTriigger_GGSec4VRMaskOff_02,"Lucky for you, the transponder implant allows me to communicate wirelessly even when your mask is removed.",
/DLC_UI_Lose_MainMenu,Main Menu,
/DLC_Blueprints_TitleUI_MenuDescriptionText,Menu Description,
/DLC_Data_ChowdaInventoryTable_MontyPhoto,Monty Photo,
/DLC_BlueprintsUI_OptionsControlsUI_MouseSensSliderText,Mouse Sensitivity,
/DLC_Data_ChowdaInventoryTable_ARChicaLunchboxDescription,My dad used to collect these.,
/DLC_Blueprints_PauseUI_NewText,NEW!,
/DLC_UI_ChowdaMenu_NewProfileButton,New Profile,
/DLC_Objects_VannyMask_MaskMessage2,New user detected. Pairing occipital transponder. Stay calm. This won’t hurt a bit.,
/DLC_BlueprintsUI_OptionsControlsUI_CamNextRemappingDLCText,Next Camera (Ruin),
/DLC_Blueprints_Conduit_DialLeft,Next Conduit,
/DLC_UI_Win_NextNightButton,Next Night,
/DLC_MaintenanceTool_Node_Breached,Node Breached,
/DLC_UI_ConduitWI_OFF,OFF,
/DLC_UI_Lose_LoseText,Oh no!,
/DLC_UI_OptionsControls_CTDescription,"On - Tap the crouch button to crouch.
Off - Hold the crouch button to crouch",
/C91107BF4A84B80B71C106ADD166A54A,Options,
/DLC_BP_UI_OptionsStickyButton_MenuDescription,Options,
/DLC_Blueprints_UI_OptionsStickyButton_OptionsDisplayText,Options,
/DLC_Bluprints_HideInActor_OutOfOrder,Out Of Order,
/DLC_NoiseMakingTower_BPNMTInteractable_OutOfOrder,Out Of Order,
/DLC_UI_DeleteProfilePU_ProfileNumber,PROFILE 1,
/DLC_UI_DeleteProfilePU_ProfileFormatText,PROFILE {ProfileIndex},
/DLC_Blueprints_OptionsUI_EffectsQualityShortDescription,Particles are used to create animated visual effects.,
/DLC_BP_SecurityNode_Overlay_Pause,Pause,
/DLC_UI_Options_Player,Player,
/139DE1CE4E14BC3431BC9D937EB27F80,Player Control Rotation is {PlayerROT} Teleport Location is {ArrowROT} ,
/DLC_UI_ChowdaMapUI_IntercomButtonHelpyMessage,Please push the flashing “Intercom” button.,
/DLC_Blueprints_OptionsUI_PostProcessQualityShortDescription,Post Processing adds filters and other effects onto the camera lens.,
/DLC_UI_Title_PressToContinue,Press anything to continue,
/DLC_BlueprintsUI_OptionsControlsUI_CamPreviousRemappingDLCText,Previous Camera (Ruin),
/DLC_Blueprints_Conduit_DialRight,Previous Conduit,
/DLC_UIDLC_ChowdaMenu_ChapterSelectionHeader_Text,Profile # - Select a Chapter,
/DLC_UI_ChowdaMenu_Profile1Button,Profile 1,
/DLC_UI_ChowdaMenu_ContinueInfoText,Profile 1 - Chapter 1,
/DLC_UI_ChowdaMenu_Profile2Button,Profile 2,
/DLC_UI_ChowdaMenu_Profile3Button,Profile 3,
/DLC_UIDLC_ChowdaMenu_ProfileSelectaChapter,Profile {Profile} - Select a Chapter,
/DLC_UI_ChowdaMenu_ContinueInfo,Profile {profileNum} - Chapter {chapterNum},
/DLC_UI_Options_PutAwayItem,Put Away Right Hand Item,
/DLC_UI_CamStation_SymbolButton_QuarantineText,Quarantine,
/DLC_Blueprints_PauseUI_MainMenuButtonText,Quit to Main Menu,
/DLC_BP_CFF_GameOver_Restart,RESTART,
/DLC_BP_CFF_PauseScreen_Resume,RESUME,
/DLC_Bluprints_UI_OptionsControlsUI_RuinKeyBindingsTitleText,RUIN KEY BINDINGS,
/DLC_UI_Win_RareNightCodes,Rare Night Codes Collected:,
/DLC_Blueprints_OptionsUI_RayTracingShortDescription,Ray Tracing makes lighting look more realistic.,
/DLC_Blueprints_ItemCollectionUI_CollectablesButtonText,Real Collectables,
/0F19003E49DA44A2CCE0C492A2AEC646,Reboot,
/DLC_UI_ConduitPanelAct1_InstructionsDisplay,Redirect power flow until each active conduit is within its desired parameters.,
/DLC_Data_ChowdaInventoryTable_ARGoldenFreddyDescription,Reminds me of the one in the lobby.,
/DLC_UIDLC_ChowdaMenu_GraphEditPopUpLinesText,Restarting this Chapter will not reset your progress or collectibles.,
/DLC_Blueprints_OptionsUI_Reticle,Reticle,
/DLC_UI_Lose_Retry,Retry,
/DLC_BlueprintsUI_OptionsControlsUI_LookCenterAccMappingText,Return Cam To Center,
/DLC_Inventory_WalkieTalkie_Name,Roxy Talky,
/2932B74C45DBAE28415E10BCE00B7330,Ruin Credits,
/DLC_Bluprints_WISecurityNodeOverlay_SecurityNodeBreached,"SECURITY NODE 
BREACHED",
/DLC_Blueprints_DLCRabbitAI_TechniciansLeaveAR,SYSTEM WARNING: Unknown entity has hijacked security protocols.,
/FD1A834749236006795D5DB3B9CB79F6,Sample Text,
/DLC_TwinStickBP_Blueprints_WCFFStatsDisplay_ScoreText,Score:,
/DLC_TwinStickBP_Blueprints_WCFFStatsDisplay_GraphScoreText,Score: {score},
/DLC_UI_Options_SecurityMask,Security AR Mask,
/DLC_BlueprintsUI_OptionsControlsUI_ARMaskRemappingDLCText,Security AR Mask (Ruin),
/DLC_MaintenanceTool_Security_Breached,Security Breached,
/DLC_UI_SecurityCamStation_CamStationSecurity,Security Camera Station,
/DLC_Inventory_SecurityMask_Name,Security Mask,
/DLC_Blueprints_SecurityNodeParent_DeactivateChildNodeFirst,Security Node Deactivated,
/DLC_UI_SecurityMaskHUD_SecurityNodes,Security Nodes,
/DLC_UIDLC_CamStationCamSlection_SelectCameraText,Select Camera,
/DLC_Blueprints_OptionsUI_WindowModeStyle,Select the window mode for the game.,
/DLC_Blueprints_OptionsUI_VisualQualityShortDescription,"Select whether you want to prioritize good visuals, or faster performance.",
/DLC_BlueprintsUI_MenuDescription_SelectedOption,Selected Option,
/DLC_Blueprints_OptionsUI_ShadingQualityShortDescription,Set how realistic Shading should appear.,
/DLC_Blueprints_OptionsUI_ShadowQualityShortDescription,Set how realistic Shadows should appear.,
/DLC_Blueprints_OptionsUI_TextureQualityShortDescription,Set the Texture Quality of all textures in the game.,
/DLC_Blueprints_OptionsUI_GraphicsQualityShortDescription,Set the graphics quality,
/DLC_BlueprintsUI_OptionsControlsUI_HapticSensSBShortDesc,Set the intensity level of controller vibration.,
/DLC_Blueprints_OptionsUI_SetResolutionShortDescription,Set the screen resolution.,
/DLC_BlueprintsUI_OptionsControlsUI_GamepadHorizontalSBShortDesc,Set the sensitivity of controller stick horizontal movement.,
/DLC_BlueprintsUI_OptionsControlsUI_GamepadVerticalSBShortDesc,Set the sensitivity of controller stick vertical movement.,
/DLC_BP_CFF_UI_Shoot,Shoot,
/DLC_Blueprints_OptionsUI_ReticleShortDescription,Show an aiming reticle in the HUD.,
/DLC_Blueprints_OptionsUI_InstructionCardsShortDescription,Show full screen tutorial cards. SB Only,
/DLC_Blueprints_OptionsUI_ShowHideSubtitles,Show or hide subtitles.,
/DLC_UI_SecurityNodeParent_HelpyMsg2,"Simply follow the input data cables to locate child nodes. Remember, security nodes are only accessible while in AR mode.",
/DLC_HelpyMessage_PlaySequenceTrigger_DLCTeleportCatwalks2,"Simply, redirect the Gator Gondolas to the maintenance room. You passed the track controller as we entered the room. Of course, as a technician, I am sure you already knew this.",
/DLC_HelpyMessage_PlaySequenceTrigger_DualWorld_Catwalks_2,"Simply, redirect the Gator Gondolas to the maintenance room. You passed the track controller as we entered the room. Of course, as a technician, I am sure you already knew this.",
/DLC_Data_ChowdaInventoryTable_ARMoonMaskDescription,Sleep.,
/DLC_Data_ChowdaInventoryTable_ARHelpyPlushDescription,So cute!,
/DLC_UI_ConduitPanelAct1_InstructionsName,Solve the Conduit,
/DLC_BP_UI_KeyBindingCassie_SpaceBar,Space Bar,
/EE3695A343763CD0B753A9B298079B3D,Space Bar,
/DLC_UI_Win_SpiritsRescued,Spirits Rescued:,
/45D36C404D5E1F987226AD8A7A3E4070,Sprint Toggle,
/DLC_Blueprints_OptionsUI_SteathIndicatorToggle,Stealth Indicator Toggle,
/DLC_Data_ChowdaInventoryTable_ARGlamFreddyPlushDescription,Superstar!,
/DLC_UI_Win_SurvivalModeButton,Survival Menu,
/DLC_UI_Options_SwapItem,Switch Right Hand Item,
/DLC_BlueprintsUI_OptionsControlsUI_FazerblasterRemappingText,Switch To Fazerblaster,
/DLC_BlueprintsUI_OptionsControlsUI_FlashlightRemappingText,Switch To Flashlight,
/DLC_BlueprintsUI_OptionsControlsUI_FlashbeaconRemappingText,Switch to Faz Cam,
/D42187B9445515073708A98BE73D1DD0,T,
/DLC_BP_UI_KeyBindingIcon_T,T,
/E724F65B454BD88D2AC35581A0616A59,Test,
/DLC_HelpyMessage_PlaySequenceTrigger_DualWorld_RoxyRaceway_1,That area is on security lockdown.,
