key,source,target
Loc_Achievements/Loc_Achievement_21_NAME,我不是我,
Loc_Achievements/Loc_Achievement_26_NAME,LAZER王牌,
Loc_Achievements/Loc_Achievement_27_NAME,失物招领,
Loc_Achievements/Loc_Achievement_9_DESC,维护日志：“气球世界”——故障,
Loc_Achievements/Loc_Achievement_10_DESC,维护日志：“喂食狂乱”——故障,
Loc_Achievements/Loc_Achievement_11_DESC,维护日志：“公主任务2”——故障,
Loc_Achievements/Loc_Achievement_25_DESC,做个披萨！,
Loc_Achievements/Loc_Achievement_10_NAME,吃不下点心,
Loc_Achievements/Loc_Achievement_28_DESC,从不使用藏身点,
Loc_Achievements/Loc_Achievement_16_NAME,啪！,
Loc_Achievements/Loc_Achievement_7_NAME,派对时间,
Loc_Achievements/Loc_Achievement_25_NAME,披萨派对,
Loc_Achievements/Loc_Achievement_12_NAME,说茄子,
Loc_Achievements/Loc_Achievement_6_NAME,安全漏洞,
Loc_Achievements/Loc_Achievement_19_NAME,非礼勿视,
Loc_Achievements/Loc_Achievement_1_NAME,破碎的梦,
Loc_Achievements/Loc_Achievement_24_NAME,在外过夜,
Loc_Achievements/Loc_Achievement_18_NAME,非礼勿言,
Loc_Achievements/Loc_Achievement_13_NAME,高糖兴奋,
Loc_Achievements/Loc_Achievement_5_NAME,超级明星,
Loc_Achievements/Loc_Achievement_4_NAME,惊喜,
Loc_Achievements/Loc_Achievement_18_DESC,摧毁奇卡,
Loc_Achievements/Loc_Achievement_20_DESC,摧毁蒙蒂,
Loc_Achievements/Loc_Achievement_19_DESC,摧毁罗克西,
Loc_Achievements/Loc_Achievement_1_DESC,摧毁所有电子玩偶,
Loc_Achievements/Loc_Achievement_12_DESC,用相机闪光灯一次同时让4台机器人晕眩,
Loc_Achievements/Loc_Achievement_8_DESC,成功躲过追捕的机器人,
Loc_Achievements/Loc_Achievement_5_DESC,坚持到早上6点。,
Loc_Achievements/Loc_Achievement_0_NAME,奖杯时间,
Loc_Achievements/Loc_Achievement_2_NAME,低于标准杆,
Loc_Achievements/Loc_Achievement_9_NAME,气球冒险,
Loc_Achievements/Loc_Achievement_3_NAME,重要人物,
Loc_Achievements/Loc_Achievement_23_NAME,呜呜呜,
Loc_Achievements/Loc_Achievement_14_DESC,在剧场里攻击一名演员,
Loc_Comics/Loc_Comics_VannyDecommissioned_0004,啊啊啊啊啊啊啊,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0003,很快就会再次开放！,
Loc_Comics/Loc_Comics_VannyDecommissioned_0008,费兹熊娱乐因健康问题关闭计划明年春天重新开放!,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0001,逃生梯,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0003,啪,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0004,呼,
Loc_Comics/Loc_Comics_VannyDecommissioned_0001,呵呵呵呵呵呵,
Loc_Comics/Loc_Comics_GregoryinAlley_0001,晚些时候……,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0008,"超级披萨乐园被烧毁
召回易燃费兹熊玩具",
Loc_Comics/Loc_Comics_GregoryinAlley_0002,"失踪
当地居民继续失踪",
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0009,费兹熊娱乐公司的新面孔,
Loc_Comics/Loc_Comics_VannyDecommissioned_0003,不！不不不不不不,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0006,嗤！,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0001,"呜呜呜！
呜呜呜！",
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0007,"攻击！
咔咔！
攻击！",
Loc_Comics/Loc_Comics_VannyDecommissioned_0002,“报废范妮！”,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0005,“弗莱迪！”,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0006,“弗莱迪！”,
Loc_Comics/Loc_Comics_VannyDecommissioned_0005,“弗莱迪！”,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0007,“再见，格雷戈里。”,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0008,“格雷戈里！”,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0004,"“格雷戈里……”
“我的电池……”",
Loc_Comics/Loc_Comics_VannyDecommissioned_0006,“格雷戈里……”,
Loc_Comics/Loc_Comics_FreddyGregoryDriveAway_0002,“嗨！请收下这个——”,
Loc_Comics/Loc_Comics_VannyRedeemed_0001,“我们出发吧，超级明星！”,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0002,“该结束这一切了。”,
Loc_Comics/Loc_Comics_FreddyGregoryontheRoof_0005,“范妮！我现在能看见你了！我有了一双新眼睛！”,
Loc_Comics/Loc_Comics_VannyDecommissioned_0007,“你是我的超级明星。”,
Loc_EmployeeMessages/Loc_MessageData_RayMessageUntitled1_Description,"“上周是詹金斯使用一次之后忘记放回小便池芳香剂，昨天是埃尔莎早上来得太早，今天是我，因为莉莉·H要了柠檬鸡胸意面。我说我们这里不做。她的父亲(顺便说一句，他看起来像大脚野人)要求找经理谈谈。我找来丹尼斯。丹尼斯问我为什么不满足她的要求。我说我们没有柠檬鸡胸意面！丹尼斯当场解雇了我。
不过丢人的是他——结果是我们的新员工机器人(“更好的雇员”)根本没有制作柠檬鸡胸意面的程序，所以总部因为他解雇了我而解雇了他。
甜蜜的复仇。谢谢你，莉莉！”",
Loc_EmployeeMessages/Loc_MessageData_ACInspection_Title,空调检测,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches3_Title,街机厅维护日志,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches8_Title,街机的阴谋,
Loc_EmployeeMessages/Loc_MessageData_StaffUntitled1_Description,雇员们注意——好消息！由于员工机器人项目的成功，我们将不再需要夜间员工值班。我们将立即减少夜间工作时间。享受和家人一起的额外时光吧。,
Loc_EmployeeMessages/Loc_MessageData_FoodStorage_Description,厨房员工注意——所有食品材料必须在关门时安全储存。奇卡被抓到在下班后吃厨房垃圾。维修费用昂贵，将由厨房员工支付。——管理层 ,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss2_Description,厨房员工注意——部件与服务部担心，如果奇卡被垃圾压实机卡住，她将遭受严重损害。使用前，务必仔细检查压实机。不要使用压实机来处理披萨、披萨味物品或披萨香味原料(尤其是蒙蒂神秘混合物！)。否则，将从你们的工资中扣除她的重置成本。,
Loc_EmployeeMessages/Loc_MessageData_StaffParty2_Title,全体员工会议,
Loc_EmployeeMessages/Loc_MessageData_StaffParty1_Description,你要去参加员工聚会吗？我不想在上了14小时的班之后留下来，但我也不想因为不出现被解雇。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches1_Title,“气球世界”维护日志,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss1_Title,迷宫的后面,
Loc_EmployeeMessages/Loc_MessageData_RayMessage1_Title,更好的雇员,
Loc_EmployeeMessages/Loc_MessageData_Bonnieslastmovements_Title,邦尼最后的行踪,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches2_Title,“奇卡喂食狂乱”维护日志,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss4_Title,奇卡的报告,
Loc_EmployeeMessages/Loc_MessageData_ChicaVoiceBox_Title,奇卡升级,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss3_Title,压实机说明,
Loc_EmployeeMessages/Loc_MessageData_SinkholeUntitled3_Description,施工更新——今天，我们突破了地基，发现了一个看起来像旧电梯井的结构。一定有人知道这件事，对吧？下面有东西在用电。明天早上我要带一个团队去看看。,
Loc_EmployeeMessages/Loc_MessageData_SinkholeUntitled1_Description,施工更新——每天都有新问题出现。我们浇注了一段新的赛道，路面干燥后我们就看到了裂缝。我担心这里下面有一个深坑。批准施工之前，这里做过现场评估，对吧？,
Loc_EmployeeMessages/Loc_MessageData_SinkholeUntitled2_Description,施工更新——我们不断遇到电力不足，所以我受够了，做了一点调查。看起来有什么东西从工地上吸取了大量的能量。我们找到了一个高压电缆，直接进了地基。我们下面肯定有什么东西。我们会回去钻地基，查出它是什么。,
Loc_EmployeeMessages/Loc_MessageData_DrinkFizzyFaz_Description,待审批广告稿：嘿，孩子们！你们喜欢Fizzy Faz吗？你们觉得你们能在一天内喝下每一种口味的Fizzy Faz吗？接受超级明星挑战吧！葡萄味、柠檬水味，樱桃味……你的Faz手表会记录你所有的购买记录。把它们全喝了。成为第一个！做你的街区里最棒的孩子。,
Loc_EmployeeMessages/Loc_MessageData_NightTerrors_Description,客户投诉——我儿子从来没有过睡眠问题。但是在托儿所度过了一个晚上之后，他拒绝再熄灯睡觉了！他只是不停地哭。然后我允许他开着灯，结果他尿床了！,
Loc_EmployeeMessages/Loc_MessageData_ComplaintUntitled1_Description,客户投诉——我们订购的披萨很奇怪。有些披萨片大小不一，或并不能拼成一整块。有一片甚至有不同的配料。你们从垃圾堆里回收了旧披萨吗？除非给我一些大折扣，否则我永远不会回来。——生气的妈妈,
Loc_EmployeeMessages/Loc_MessageData_PartyFoul_Description,客户投诉——我们买了华丽的弗莱迪超级豪华派对套餐，弗莱迪一上台就出故障了。我们付钱请他来餐桌前，唱生日快乐歌。他本应把蛋糕给她的！我女儿的生日被毁了。我要求退款。,
Loc_EmployeeMessages/Loc_MessageData_ComplaintUntitled3_Description,客户投诉——为什么重新开业？每个人都记得那些孩子的遭遇。,
Loc_EmployeeMessages/Loc_MessageData_Complaint2_Description,客户投诉——你们应该解雇戴夫。他很烂。,
Loc_EmployeeMessages/Loc_MessageData_Chasingcars_Title,追逐车流,
Loc_EmployeeMessages/Loc_MessageData_DJMM_Description,祝贺你安装了改进过的新DJ音乐人。DJ音乐人采用一种名为“即兴”(免版税！)的专利技术，带来了数不清的音乐享受。没有两首歌是一样的。节省一大笔清理费！使用一系列连接的管道，DJ音乐人可以在设置的播放列表之间运行清洁例行程序。如果需要，激活新的“保镖模式”。(警告：保镖模式仍在开发中。使用保镖模式将使你的保修无效。),
Loc_EmployeeMessages/Loc_MessageData_DrinkFizzyFaz_Title,喝Fizzy Faz！！！！,
Loc_EmployeeMessages/Loc_MessageData_RoxyWeakness_Title,车手警告！,
Loc_EmployeeMessages/Loc_MessageData_RoxyBoss3_Description,设备申请——我们的赛道测试机器人已经用完了。此刻，我们只剩一台车手助手机器人。为了安全起见，我们将其存放在西北楼梯附近的赛道后面。,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss4_Description,错误行为报告——奇卡的个性芯片一直有点“古怪”，但新的披萨味蒙蒂神秘混合雪泥果汁会对她的程序产生副作用。为此，她袭击了顾客、雇员和员工机器人。建议在我们被诉讼淹没之前召回蒙蒂神秘混合物。,
Loc_EmployeeMessages/Loc_MessageData_MontyMischief_Description,错误行为报告——蒙蒂又一次没有在主舞台表演中出现。我们在蒙蒂高尔夫球场的人行通道上找到了他，总是这样。我们不能再重复上个月的事了。有人一杆进洞，飓风桶把他撞倒了。两条腿都断了，需要紧急部件与服务工作。,
Loc_EmployeeMessages/Loc_MessageData_Chasingcars_Description,错误行为报告——罗克西从不错过比赛。在等待赛道重新开放的时候，她的电路一定是时刻准备着。每次在赛道上试跑，她都会挡道。如果她继续挡道，这条赛道就永远修不好。,
Loc_EmployeeMessages/Loc_MessageData_NightShiftUntitled1_Description,离职谈话——当然，我被困在商场里了。每次我离开保安室，都会被锁在外面。如果不是我的低许可证级别，那就是我需要一张愚蠢的派对通行证。我是保安队的。难道我不应该能够到处走吗？我发誓，那些玩意在跟我作对。这个地方不安全。给我100美元，我就走人。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches8_Description,离职谈话：它们正在合作。街机。它们在隐瞒什么。故障。让它们同时出故障……然后公主会认出我来。她在考验我。我现在还不配。其他人正在保护它。让我留下来！我已经非常接近了！请再多给我一晚！我能救公主的！,
Loc_EmployeeMessages/Loc_MessageData_UpgradeMachine1_Title,不义之财,
Loc_EmployeeMessages/Loc_MessageData_FalseAlarm_Title,假警报,
Loc_EmployeeMessages/Loc_MessageData_FoodStorage_Title,食物储藏,
Loc_EmployeeMessages/Loc_MessageData_Complaint2_Title,你好，戴夫,
Loc_EmployeeMessages/Loc_MessageData_HURRICANE_Title,飓风,
Loc_EmployeeMessages/Loc_MessageData_FreddyIntro_Title,你好，格雷戈里,
Loc_EmployeeMessages/Loc_MessageData_FreddyIntro_Description,你好，格雷戈里。是我，弗莱迪。我会护送你到正门。但是，我不能离开这个房间。可你应该没问题。墙上有一个按钮，可以打开后面房间的门。我现在就帮你找到它。,
Loc_EmployeeMessages/Loc_MessageData_Hidethemix_Title,藏起混合物,
Loc_EmployeeMessages/Loc_MessageData_HURRICANE_Description,飓风一杆进洞！！！在第18洞一杆进洞！无敌好玩！这里到处都是塑料球！,
Loc_EmployeeMessages/Loc_MessageData_VanessaUntitled2_Description,面试笔记——根据要求，以下是我对今天保安主管面试的笔记。虽然凡妮莎看来热情而聪明，但她似乎没有任何相关的背景经验。我明白这是高层推荐的人选，但我们需要一个曾经在类似规模的设施中管理过安保工作的人。我不推荐她担任这个职位。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled6_Description,库存检查——没有“公主任务3”街机的记录，但Fazerblast中藏有一台。但启动不了。有时我会听到它运行演示模式，但我从来没有看到过一幅图像显示出来。太令人毛骨悚然了。把它留在原处。至少在我玩过第1和第2部之前。,
Loc_EmployeeMessages/Loc_MessageData_Complaint3_Title,又来了,
Loc_EmployeeMessages/Loc_MessageData_TornPaper_Description,它在那里，但你看不见。独自在黑暗中。我找到钥匙了。,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss3_Title,工作保障,
Loc_EmployeeMessages/Loc_MessageData_ChicaVoiceBoxUntitled1_Description,维护日志：奇卡——别让她唱歌！会干扰其他机器人的导航。当她在现场表演中唱歌时，结果糟透了。员工机器人扔盘子，一片混乱，客人受伤，12起诉讼。实验性语音盒测试失败。建议更换。,
Loc_EmployeeMessages/Loc_MessageData_MontyClawsUntitled1_Description,维护日志：蒙蒂——蒙哥马利的爪子升级让他可以弹奏贝斯了。在表演之后，他主要用爪子来搞破坏。篱笆的修理费用越来越高。,
Loc_EmployeeMessages/Loc_MessageData_RoxyEyesUntitled1_Description,维护日志：罗克西——罗克西看待事物与其他机器人不同。这次升级是为了帮助她赢得比赛。然而，也有一些副作用。有时她会盯着其他机器人，隔着墙跟它们说话。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled2_Description,维护日志——面包店的“奇卡喂食狂乱”没法关闭。即使拔掉插头，游戏也会继续运行。它不可能有那么多的残留电荷。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches7_Description,维护日志——我做到了！我照你说的做了！我把第1和第2部打通关了。你为什么不启动？还有什么？告诉我！,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled5_Description,维护日志——“公主任务2”——无法正确启动。不知道为什么！我想玩的时候会关机？就好像它针对我似的。反正没关系。我还没有找到“公主任务1”。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled1_Description,维护日志——“气球世界”游戏出毛病了。顾客抱怨说，随着时间的推移，它开始出现故障。我去剧场想把它修好了，但它不见了。我从来没有收到过搬走它的申请，所以它应该还在那里的什么地方。我想我会在公司会议后再去查一查。,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled4_Description,维护日志——大楼的某个地方有一台“公主任务1”机器。一个真正的站立式街机！我猜是开发人员从那个旧的手机游戏中移植的。为什么移植到街机上？,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitchesUntitled3_Description,维护日志——为什么蒙蒂高尔夫街机出现在迷你高尔夫球场？这完全没有道理。不过，它似乎运行得很好。,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss1_Description,维护报告——我还是没找到是什么东西让空调系统叮当作响。这是本周的第五次巡查。如果我能到达运动迷宫后面那个愚蠢的通风口，我就可以去鳄鱼高尔夫球场的人行通道上看一看。也许在Mazercise工作的某个人知道怎么做。,
Loc_EmployeeMessages/Loc_MessageData_Re-theme_Description,管理报告——保龄球馆需要重定主题。大部分的邦尼艺术品都被移除了，孩子们不停在问：“邦尼在哪里？”我们有被正式批准的答复吗？,
Loc_EmployeeMessages/Loc_MessageData_Bonniereplacement_Description,管理报告——由于邦尼没法使用，我们将让蒙蒂成为新的贝斯手。部件与服务部已经做了适当的调整。这可能是件好事。蒙蒂甚至可能比邦尼更受欢迎。,
Loc_EmployeeMessages/Loc_MessageData_Vanessa2_Title,已标记为删除,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss2_Description,MAZERCISE说明——将蓝色移动到拐角处。然后你应该就能找到出路了。,
Loc_EmployeeMessages/Loc_MessageData_BonnieMissing_Title,失踪,
Loc_EmployeeMessages/Loc_MessageData_MontyClaws_Title,蒙蒂升级,
Loc_EmployeeMessages/Loc_MessageData_MontyMischief_Title,蒙蒂恶作剧,
Loc_EmployeeMessages/Loc_MessageData_UpgradeMachine1_Description,我表弟曾经在这里工作。他说冰箱磁贴会影响售票机。去Faz Pad吧。穿过后门就能找到客户服务部，然后拿一堆门票。我会在外面等你。如果你听到任何机器人的声音，躲起来，直到它们离开。你会没事的。,
Loc_EmployeeMessages/Loc_MessageData_Vanessa1_Description,新员工概要——保安主管。未预先审核。内部推荐(不显示姓名)。,
Loc_EmployeeMessages/Loc_MessageData_NightShift_Title,夜班,
Loc_EmployeeMessages/Loc_MessageData_Vanessa1_Title,不问问题,
Loc_EmployeeMessages/Loc_MessageData_NightTerrors_Title,深夜惊魂,
Loc_EmployeeMessages/Loc_MessageData_NoflashPhotography_Title,禁止使用闪光灯拍照,
Loc_EmployeeMessages/Loc_MessageData_Sinkhole3_Title,旧电梯,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches6_Title,故障,
Loc_EmployeeMessages/Loc_MessageData_Staff1_Title,解雇通知书,
Loc_EmployeeMessages/Loc_MessageData_Sinkhole2_Title,电力损耗,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches4_Title,“公主任务1”维护日志,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches5_Title,“公主任务2”维护日志,
Loc_EmployeeMessages/Loc_MessageData_PartyFoul_Title,派对出错,
Loc_EmployeeMessages/Loc_MessageData_StaffParty1_Title,问题,
Loc_EmployeeMessages/Loc_MessageData_Hidethemix_Description,召回通知——请将所有蒙蒂神秘混合物带到保龄球馆后面的冷冻冰淇淋储藏室。还会有进一步指示。,
Loc_EmployeeMessages/Loc_MessageData_Complaint1_Title,回收的披萨？,
Loc_EmployeeMessages/Loc_MessageData_ArcadeGlitches7_Title,危险信号,
Loc_EmployeeMessages/Loc_MessageData_StaffParty2_Description,提醒所有雇员——本周四晚上11点30召开全体员工会议。所有“服务团队”必须出席。会有蛋糕的！,
Loc_EmployeeMessages/Loc_MessageData_RoxyEyes_Title,罗克西升级,
Loc_EmployeeMessages/Loc_MessageData_Re-theme_Title,重定主题,
Loc_EmployeeMessages/Loc_MessageData_RoxyBoss1_Description,罗克西又下手了。又一个头部损坏的的员工机器人被斩首，因为它在赛道上挡住了罗克西的去路。我真的厌倦了跋涉到西区街机厅去修理这些玩意。为什么附近没有员工机器人修理站？至少我有一张额外的舞蹈通行证，这样我就不会再被锁在外面了。,
Loc_EmployeeMessages/Loc_MessageData_RoxyWeakness_Description,罗克西一直往赛道上跳。所以你得用车碾过她！,
Loc_EmployeeMessages/Loc_MessageData_RoxyMessage_Description,罗克西一直在扯掉员工机器人的脑袋。只有找到一张额外的舞蹈通行证才能进入西区街机厅的维修中心。,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss2_Title,安全检查,
Loc_EmployeeMessages/Loc_MessageData_ChicaBoss3_Description,安全第一——1)填满垃圾压实机。2)按下厨房储藏室中的按钮，为压实机引擎做好准备(顺着电缆)。3)按下压实机前面悬挂的启动按钮。重要事项：确保所有雇员和员工机器人在执行第3步之前，远离压实机。,
Loc_EmployeeMessages/Loc_MessageData_ChicaBossUntitled2_Description,安全第一——1)填满垃圾压实机。2)按下厨房储藏室中的按钮，为压实机引擎做好准备(顺着电缆)。3)按下压实机前面悬挂的启动按钮。重要事项：确保所有雇员和员工机器人在执行第3步之前，远离压实机。,
Loc_EmployeeMessages/Loc_MessageData_Bonnieslastmovements_Description,安保报告——上午12点24——有人看到邦尼离开他Rockstar Row的绿色房间，向东走向中庭。凌晨2点40——邦尼进入东区街机厅。上午4点12——邦尼进入蒙蒂高尔夫球场。,
Loc_EmployeeMessages/Loc_MessageData_FalseAlarm_Description,安保报告——今晚有位本地警察来过。他说接到了披萨乐园里某人打来的紧急电话。这是不可能的。这里就我的一个人，我当然没有打任何外线电话。他想四处看看，但我把他打发走了。只是又一个恶作剧电话。——凡妮莎,
Loc_EmployeeMessages/Loc_MessageData_Stolenproperty_Description,安保报告——不知怎么搞的，有人闯入了Rockstar Row的一个陈列柜，偷走了发条玩具“音乐人”原型。箱子被打碎了，地上有玻璃，但没有闯入的迹象。似乎没有其他丢失的东西。我完全不知道他们是怎么进入大楼的，安保录像上也没显示任何情况。现在我该怎么办？我应该报警并报告有人闯入吗？——凡妮莎,
Loc_EmployeeMessages/Loc_MessageData_Sinkhole1_Title,深坑,
Loc_EmployeeMessages/Loc_MessageData_RoxyBoss1_Title,赢不起的家伙,
Loc_EmployeeMessages/Loc_MessageData_RoxyMessage_Title,员工注意事项,
Loc_EmployeeMessages/Loc_MessageData_Stolenproperty_Title,赃物,
Loc_EmployeeMessages/Loc_MessageData_RoxyBoss3_Title,招聘测试车手,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss2_Title,答案,
Loc_EmployeeMessages/Loc_MessageData_TornPaper_Title,被撕碎的纸,
Loc_EmployeeMessages/Loc_MessageData_ACInspection_Description,感谢联系低预算建筑承包商。我们已经做了初步检查，发现你们的通风机系统没有问题。所报告的“响亮的叮当声”、“砰砰声”和“刮擦声”似乎无法再现。如果再次发生，请给我们打电话。已附上发票。——基思,
Loc_EmployeeMessages/Loc_MessageData_DJMM_Title,终极派对主持人,
Loc_EmployeeMessages/Loc_MessageData_Bonniereplacement_Title,替补,
Loc_EmployeeMessages/Loc_MessageData_NoflashPhotography_Description,警告：禁止使用闪光灯拍照。物品将被没收并保管在蒙蒂高尔夫球场的保安室。,
Loc_EmployeeMessages/Loc_MessageData_MontyBoss3_Description,大家都去哪儿了？只有利奥才有迷宫的控制钥匙，但我已经好几个月没见到他了。也许那个令人毛骨悚然的机器人知道钥匙在哪里。利奥本应训练他在迷宫中工作，但他却欺骗机器人在托儿所剧场下忙着工作。今晚的员工会议结束后我会查一下。,
Loc_GameTips/Loc_GameTips_3,你<b>蹲下</>时更难被看到或听到。这样可以从电子玩偶身边偷偷溜过。,
Loc_GameTips/Loc_GameTips_4,<b>制造噪声</>可以分散敌人的注意力。可用利用油漆罐、儿童游乐设施，或任何其他发出噪音的东西。,
Loc_GameTips/Loc_GameTips_8,每次你收集到一个<b>信息包</>，Faz手表上就会弹出一条信息！查看信息，寻找有关披萨乐园的线索和提示……,
Loc_GameTips/Loc_GameTips_2,如果电子玩偶从很远的地方看到你，而你躲起来了，它们可能不知道你具体在哪里，但它们会搜索你。,
Loc_GameTips/Loc_GameTips_7,如果一个区域难度很大，查看安保摄像头，并寻找工具制造噪声。,
Loc_GameTips/Loc_GameTips_5,如果你迷路了，请查看Faz手表的<b>任务页面</>。这可以给你指示下一个目标。,
Loc_GameTips/Loc_GameTips_6,需要<b>充电站</>吗？查看Faz手表上的地图！,
Loc_GameTips/Loc_GameTips_1,使用<b>安保摄像头</>来查看敌人，尤其是在你躲起来的时候！,
Loc_GameTips/Loc_GameTips_0,打开Faz手表，即可随时访问<b>安保摄像头</>。,
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_OpenFazWatch2,打开Faz手表,
Loc_Instructions/Loc_Instruction_PartsAndService_ChicaUpgrade_Description,用奇卡的语音盒让其他的电子玩偶晕眩。,
Loc_Instructions/Loc_UI_HUD_InstructionCard_CallFreddy_Problem_OutOfPower_Content,"“对不起，格雷戈里，我没电了，
要等一小时，我充完电之后才能帮你。”",
Loc_Instructions/Loc_Game_MissionTriggers_FreddyFirstAid_LeaveMessage,"<btn id=""Interact""/>：离开",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_ExitFreddy,"<btn id=""InteractFreddy""/>：脱离弗莱迪",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_LookDown,"<btn id=""Look""/>：向下看",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_LookLeft,"<btn id=""Look""/>：向左看",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_LookRight,"<btn id=""Look""/>：向右看",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_LookUp,"<btn id=""Look""/>：向上看",
Loc_Instructions/Loc_Game_MissionTriggers_StartupMission_LookAround,"<btn id=""Look""/>：环顾四周",
Loc_Instructions/Loc_UI_HUD_InstructionCard_CheckTheCameras_Content_MouseKeyboard,"<btn id=""SwitchCameras""/>切换地图上的摄像头。",
Loc_Instructions/Loc_UI_HUD_InstructionCard_Stealth_Content03,"<blue>蓝色</>轮廓表示
你没有被发现。",
